sample_id,video_id,frame_index,frame_stem,building_id,latitude,longitude,frame_path,mask_path,json_path,mask_file,damage_level,target,damage_description,stories,annotation_effort,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,mask_area_fraction,mask_centroid_x,mask_centroid_y,capture_date,region,source_video_url
2_0673_007,2,673,2_0673,B068,26.55527,-77.10462,data/raw/FRAME/2_0673.jpg,data/raw/MASK/2_0673_B0XX_2_Level3.jpg,data/raw/JSON/2_0673.json,2_0673_B0XX_2_Level3.jpg,3,3,Severe damage,1,1,0,488,223,647,224,160,0.027266710069444443,0.07692652786621036,0.7737526032339793,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0676_000,2,676,2_0676,B072,26.55537,-77.10393,data/raw/FRAME/2_0676.jpg,data/raw/MASK/2_0676_B0XX_0_Level1.jpg,data/raw/JSON/2_0676.json,2_0676_B0XX_0_Level1.jpg,1,1,Minor damage,1,1,0,312,143,391,144,80,0.009001736111111111,0.0491851306352459,0.47864516366655957,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0676_001,2,676,2_0676,B071,26.55518,-77.10405,data/raw/FRAME/2_0676.jpg,data/raw/MASK/2_0676_B0XX_0_Level2.jpg,data/raw/JSON/2_0676.json,2_0676_B0XX_0_Level2.jpg,2,2,Moderate damage,1,1,184,320,351,399,168,80,0.009096137152777777,0.2036996376595491,0.5038041605365357,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0676_002,2,676,2_0676,B073,26.55485,-77.10428,data/raw/FRAME/2_0676.jpg,data/raw/MASK/2_0676_B0XX_0_Level3.jpg,data/raw/JSON/2_0676.json,2_0676_B0XX_0_Level3.jpg,3,3,Severe damage,1,1,584,368,823,447,240,80,0.016251085069444445,0.5472755099485879,0.5715665872856899,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0676_003,2,676,2_0676,B062,26.55472,-77.10488,data/raw/FRAME/2_0676.jpg,data/raw/MASK/2_0676_B0XX_1_Level1.jpg,data/raw/JSON/2_0676.json,2_0676_B0XX_1_Level1.jpg,1,1,Minor damage,1,2,1160,592,1279,719,120,128,0.009520399305555555,0.9444383797298836,0.891522617328977,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0676_004,2,676,2_0676,B068,26.55527,-77.10462,data/raw/FRAME/2_0676.jpg,data/raw/MASK/2_0676_B0XX_1_Level3.jpg,data/raw/JSON/2_0676.json,2_0676_B0XX_1_Level3.jpg,3,3,Severe damage,1,2,0,512,191,671,192,160,0.025186631944444444,0.0657322317120455,0.8063840302908457,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0689_000,2,689,2_0689,B070,26.55496,-77.10313,data/raw/FRAME/2_0689.jpg,data/raw/MASK/2_0689_B0XX_0_Level0.jpg,data/raw/JSON/2_0689.json,2_0689_B0XX_0_Level0.jpg,0,0,No or very minor damage,1,2,328,232,487,287,160,56,0.0064876302083333335,0.32178000606288676,0.3566117987028674,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0689_001,2,689,2_0689,B071,26.55518,-77.10405,data/raw/FRAME/2_0689.jpg,data/raw/MASK/2_0689_B0XX_0_Level2.jpg,data/raw/JSON/2_0689.json,2_0689_B0XX_0_Level2.jpg,2,2,Moderate damage,1,2,96,368,279,455,184,88,0.011996527777777778,0.14649645837102027,0.5760152858176556,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0689_002,2,689,2_0689,B074,26.55459,-77.10354,data/raw/FRAME/2_0689.jpg,data/raw/MASK/2_0689_B0XX_0_Level3.jpg,data/raw/JSON/2_0689.json,2_0689_B0XX_0_Level3.jpg,3,3,Severe damage,1,2,744,264,831,319,88,56,0.004148220486111111,0.6154443499869212,0.4066316447234575,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0689_003,2,689,2_0689,B075,26.55469,-77.10397,data/raw/FRAME/2_0689.jpg,data/raw/MASK/2_0689_B0XX_0_Level5.jpg,data/raw/JSON/2_0689.json,2_0689_B0XX_0_Level5.jpg,5,5,Destroyed or under construction,1,2,776,344,871,391,96,48,0.004367404513888889,0.6439109083850931,0.5097936507936508,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0689_004,2,689,2_0689,B073,26.55485,-77.10428,data/raw/FRAME/2_0689.jpg,data/raw/MASK/2_0689_B0XX_1_Level3.jpg,data/raw/JSON/2_0689.json,2_0689_B0XX_1_Level3.jpg,3,3,Severe damage,1,2,560,424,847,519,288,96,0.022735460069444446,0.5482538300004773,0.658220647268755,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0693_000,2,693,2_0693,B070,26.55496,-77.10313,data/raw/FRAME/2_0693.jpg,data/raw/MASK/2_0693_B0XX_0_Level0.jpg,data/raw/JSON/2_0693.json,2_0693_B0XX_0_Level0.jpg,0,0,No or very minor damage,1,2,320,232,487,287,168,56,0.007096354166666667,0.3182456517584098,0.3606908341828067,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0693_001,2,693,2_0693,B071,26.55518,-77.10405,data/raw/FRAME/2_0693.jpg,data/raw/MASK/2_0693_B0XX_0_Level2.jpg,data/raw/JSON/2_0693.json,2_0693_B0XX_0_Level2.jpg,2,2,Moderate damage,1,2,72,376,263,471,192,96,0.013444010416666667,0.1303538640032284,0.5893312258990225,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0693_002,2,693,2_0693,B074,26.55459,-77.10354,data/raw/FRAME/2_0693.jpg,data/raw/MASK/2_0693_B0XX_0_Level3.jpg,data/raw/JSON/2_0693.json,2_0693_B0XX_0_Level3.jpg,3,3,Severe damage,1,2,744,272,847,327,104,56,0.004662543402777778,0.6193698001512684,0.4145902826261216,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0693_003,2,693,2_0693,B075,26.55469,-77.10397,data/raw/FRAME/2_0693.jpg,data/raw/MASK/2_0693_B0XX_0_Level5.jpg,data/raw/JSON/2_0693.json,2_0693_B0XX_0_Level5.jpg,5,5,Destroyed or under construction,1,2,776,344,871,399,96,56,0.004084201388888889,0.6444112812167907,0.5145213425433935,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0693_004,2,693,2_0693,B073,26.55485,-77.10428,data/raw/FRAME/2_0693.jpg,data/raw/MASK/2_0693_B0XX_1_Level3.jpg,data/raw/JSON/2_0693.json,2_0693_B0XX_1_Level3.jpg,3,3,Severe damage,1,2,552,440,855,543,304,104,0.026099175347222222,0.5490175666756746,0.682207982834204,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0696_000,2,696,2_0696,B073,26.55485,-77.10428,data/raw/FRAME/2_0696.jpg,data/raw/MASK/2_0696_B0XX_0_Level3.jpg,data/raw/JSON/2_0696.json,2_0696_B0XX_0_Level3.jpg,3,3,Severe damage,1,2,552,440,855,567,304,128,0.028541666666666667,0.546939807158607,0.7008741805217626,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0699_000,2,699,2_0699,B070,26.55496,-77.10313,data/raw/FRAME/2_0699.jpg,data/raw/MASK/2_0699_B0XX_0_Level0.jpg,data/raw/JSON/2_0699.json,2_0699_B0XX_0_Level0.jpg,0,0,No or very minor damage,1,2,312,232,479,287,168,56,0.0074609375,0.30676503872164046,0.3651705206515416,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0699_001,2,699,2_0699,B071,26.55518,-77.10405,data/raw/FRAME/2_0699.jpg,data/raw/MASK/2_0699_B0XX_0_Level2.jpg,data/raw/JSON/2_0699.json,2_0699_B0XX_0_Level2.jpg,2,2,Moderate damage,1,2,16,400,231,495,216,96,0.015718315972222223,0.09818839094643103,0.6193314042677222,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0699_002,2,699,2_0699,B074,26.55459,-77.10354,data/raw/FRAME/2_0699.jpg,data/raw/MASK/2_0699_B0XX_0_Level3.jpg,data/raw/JSON/2_0699.json,2_0699_B0XX_0_Level3.jpg,3,3,Severe damage,1,2,744,280,839,335,96,56,0.004556206597222222,0.6193861261609908,0.42685295440713394,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0699_003,2,699,2_0699,B075,26.55469,-77.10397,data/raw/FRAME/2_0699.jpg,data/raw/MASK/2_0699_B0XX_0_Level5.jpg,data/raw/JSON/2_0699.json,2_0699_B0XX_0_Level5.jpg,5,5,Destroyed or under construction,1,2,784,360,887,415,104,56,0.004919704861111111,0.6519339986766652,0.5398627040141156,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0699_004,2,699,2_0699,B073,26.55485,-77.10428,data/raw/FRAME/2_0699.jpg,data/raw/MASK/2_0699_B0XX_1_Level3.jpg,data/raw/JSON/2_0699.json,2_0699_B0XX_1_Level3.jpg,3,3,Severe damage,1,2,544,456,863,583,320,128,0.029905598958333335,0.5449608368709409,0.7228067337501864,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0702_000,2,702,2_0702,B070,26.55496,-77.10313,data/raw/FRAME/2_0702.jpg,data/raw/MASK/2_0702_B0XX_0_Level0.jpg,data/raw/JSON/2_0702.json,2_0702_B0XX_0_Level0.jpg,0,0,No or very minor damage,1,2,304,240,471,295,168,56,0.007083333333333333,0.30417492436427696,0.37006718920206977,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0702_001,2,702,2_0702,B074,26.55459,-77.10354,data/raw/FRAME/2_0702.jpg,data/raw/MASK/2_0702_B0XX_0_Level3.jpg,data/raw/JSON/2_0702.json,2_0702_B0XX_0_Level3.jpg,3,3,Severe damage,1,2,752,288,855,343,104,56,0.005381944444444444,0.6254854460685484,0.43640596998207887,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0702_002,2,702,2_0702,B075,26.55469,-77.10397,data/raw/FRAME/2_0702.jpg,data/raw/MASK/2_0702_B0XX_0_Level5.jpg,data/raw/JSON/2_0702.json,2_0702_B0XX_0_Level5.jpg,5,5,Destroyed or under construction,1,2,784,368,895,423,112,56,0.0051768663194444444,0.6563557823307483,0.5537253429283402,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0702_003,2,702,2_0702,B071,26.55518,-77.10405,data/raw/FRAME/2_0702.jpg,data/raw/MASK/2_0702_B0XX_1_Level3.jpg,data/raw/JSON/2_0702.json,2_0702_B0XX_1_Level3.jpg,3,3,Severe damage,1,2,0,408,215,503,216,96,0.015989583333333335,0.08176728123303476,0.6363017817287973,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0702_004,2,702,2_0702,B073,26.55485,-77.10428,data/raw/FRAME/2_0702.jpg,data/raw/MASK/2_0702_B0XX_2_Level3.jpg,data/raw/JSON/2_0702.json,2_0702_B0XX_2_Level3.jpg,3,3,Severe damage,1,2,536,480,863,599,328,120,0.03167643229166667,0.546596385477683,0.7501014798068031,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0705_000,2,705,2_0705,B070,26.55496,-77.10313,data/raw/FRAME/2_0705.jpg,data/raw/MASK/2_0705_B0XX_0_Level0.jpg,data/raw/JSON/2_0705.json,2_0705_B0XX_0_Level0.jpg,0,0,No or very minor damage,1,2,296,248,479,303,184,56,0.007671440972222222,0.30541051538189534,0.37731180260883235,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0705_001,2,705,2_0705,B071,26.55518,-77.10405,data/raw/FRAME/2_0705.jpg,data/raw/MASK/2_0705_B0XX_0_Level2.jpg,data/raw/JSON/2_0705.json,2_0705_B0XX_0_Level2.jpg,2,2,Moderate damage,1,2,0,416,207,527,208,112,0.01661892361111111,0.07399033282188561,0.65662696599054,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0705_002,2,705,2_0705,B074,26.55459,-77.10354,data/raw/FRAME/2_0705.jpg,data/raw/MASK/2_0705_B0XX_0_Level3.jpg,data/raw/JSON/2_0705.json,2_0705_B0XX_0_Level3.jpg,3,3,Severe damage,1,2,752,288,847,351,96,64,0.005289713541666667,0.6270782051282051,0.444,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0705_003,2,705,2_0705,B075,26.55469,-77.10397,data/raw/FRAME/2_0705.jpg,data/raw/MASK/2_0705_B0XX_0_Level5.jpg,data/raw/JSON/2_0705.json,2_0705_B0XX_0_Level5.jpg,5,5,Destroyed or under construction,1,2,792,376,902,439,111,64,0.005769314236111111,0.6618971283148392,0.5679348734666583,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0705_004,2,705,2_0705,B073,26.55485,-77.10428,data/raw/FRAME/2_0705.jpg,data/raw/MASK/2_0705_B0XX_1_Level3.jpg,data/raw/JSON/2_0705.json,2_0705_B0XX_1_Level3.jpg,3,3,Severe damage,1,2,544,496,879,631,336,136,0.03626627604166666,0.553252812434551,0.7850126908615823,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0708_000,2,708,2_0708,B070,26.55496,-77.10313,data/raw/FRAME/2_0708.jpg,data/raw/MASK/2_0708_B0XX_0_Level0.jpg,data/raw/JSON/2_0708.json,2_0708_B0XX_0_Level0.jpg,0,0,No or very minor damage,1,2,288,248,471,303,184,56,0.008325737847222223,0.30333953065945524,0.38111867732452903,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0708_001,2,708,2_0708,B071,26.55518,-77.10405,data/raw/FRAME/2_0708.jpg,data/raw/MASK/2_0708_B0XX_0_Level2.jpg,data/raw/JSON/2_0708.json,2_0708_B0XX_0_Level2.jpg,2,2,Moderate damage,1,2,0,432,183,543,184,112,0.015817057291666665,0.06229274927968718,0.6778993543862859,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0708_002,2,708,2_0708,B074,26.55459,-77.10354,data/raw/FRAME/2_0708.jpg,data/raw/MASK/2_0708_B0XX_0_Level3.jpg,data/raw/JSON/2_0708.json,2_0708_B0XX_0_Level3.jpg,3,3,Severe damage,1,2,752,296,855,359,104,64,0.005555555555555556,0.6292379760742188,0.45291965060763884,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0708_003,2,708,2_0708,B075,26.55469,-77.10397,data/raw/FRAME/2_0708.jpg,data/raw/MASK/2_0708_B0XX_0_Level5.jpg,data/raw/JSON/2_0708.json,2_0708_B0XX_0_Level5.jpg,5,5,Destroyed or under construction,1,2,792,392,911,455,120,64,0.00638671875,0.6671338769962623,0.5849798957979385,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0708_004,2,708,2_0708,B073,26.55485,-77.10428,data/raw/FRAME/2_0708.jpg,data/raw/MASK/2_0708_B0XX_1_Level3.jpg,data/raw/JSON/2_0708.json,2_0708_B0XX_1_Level3.jpg,3,3,Severe damage,1,2,520,504,903,671,384,168,0.044895833333333336,0.5539255282349671,0.8173455357910114,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0721_000,2,721,2_0721,B070,26.55496,-77.10313,data/raw/FRAME/2_0721.jpg,data/raw/MASK/2_0721_B0XX_0_Level0.jpg,data/raw/JSON/2_0721.json,2_0721_B0XX_0_Level0.jpg,0,0,No or very minor damage,1,2,240,312,447,391,208,80,0.01140625,0.2725061239535769,0.48959786698799257,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0721_001,2,721,2_0721,B076,26.55482,-77.10275,data/raw/FRAME/2_0721.jpg,data/raw/MASK/2_0721_B0XX_0_Level2.jpg,data/raw/JSON/2_0721.json,2_0721_B0XX_0_Level2.jpg,2,2,Moderate damage,1,2,384,288,551,335,168,48,0.006593967013888889,0.36332881664472605,0.42813659883348876,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0721_002,2,721,2_0721,B077,26.55437,-77.1032,data/raw/FRAME/2_0721.jpg,data/raw/MASK/2_0721_B0XX_0_Level3.jpg,data/raw/JSON/2_0721.json,2_0721_B0XX_0_Level3.jpg,3,3,Severe damage,1,2,856,320,1015,391,160,72,0.007813585069444445,0.7378757073670323,0.4939113394744557,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0721_003,2,721,2_0721,B075,26.55469,-77.10397,data/raw/FRAME/2_0721.jpg,data/raw/MASK/2_0721_B0XX_0_Level5.jpg,data/raw/JSON/2_0721.json,2_0721_B0XX_0_Level5.jpg,5,5,Destroyed or under construction,1,2,816,512,943,591,128,80,0.00794921875,0.6882876484438984,0.7630514984681652,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0721_004,2,721,2_0721,B074,26.55459,-77.10354,data/raw/FRAME/2_0721.jpg,data/raw/MASK/2_0721_B0XX_1_Level3.jpg,data/raw/JSON/2_0721.json,2_0721_B0XX_1_Level3.jpg,3,3,Severe damage,1,2,768,384,879,447,112,64,0.007090928819444444,0.6422857689364958,0.575740669897135,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0725_000,2,725,2_0725,B070,26.55496,-77.10313,data/raw/FRAME/2_0725.jpg,data/raw/MASK/2_0725_B0XX_0_Level0.jpg,data/raw/JSON/2_0725.json,2_0725_B0XX_0_Level0.jpg,0,0,No or very minor damage,1,2,224,344,431,407,208,64,0.010115017361111112,0.2564990747693628,0.5258103590073661,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0725_001,2,725,2_0725,B076,26.55482,-77.10275,data/raw/FRAME/2_0725.jpg,data/raw/MASK/2_0725_B0XX_0_Level2.jpg,data/raw/JSON/2_0725.json,2_0725_B0XX_0_Level2.jpg,2,2,Moderate damage,1,2,368,304,543,359,176,56,0.007515190972222223,0.3554653660121282,0.4649330622132384,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0725_002,2,725,2_0725,B074,26.55459,-77.10354,data/raw/FRAME/2_0725.jpg,data/raw/MASK/2_0725_B0XX_0_Level3.jpg,data/raw/JSON/2_0725.json,2_0725_B0XX_0_Level3.jpg,3,3,Severe damage,1,2,768,408,903,487,136,80,0.008556857638888889,0.6500488405084961,0.6239047045396906,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0725_003,2,725,2_0725,B078,26.55503,-77.1026,data/raw/FRAME/2_0725.jpg,data/raw/MASK/2_0725_B0XX_0_Level4.jpg,data/raw/JSON/2_0725.json,2_0725_B0XX_0_Level4.jpg,4,4,Destruction,1,2,200,296,351,351,152,56,0.006295572916666666,0.21434338374698378,0.44939508407062695,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0725_004,2,725,2_0725,B075,26.55469,-77.10397,data/raw/FRAME/2_0725.jpg,data/raw/MASK/2_0725_B0XX_0_Level5.jpg,data/raw/JSON/2_0725.json,2_0725_B0XX_0_Level5.jpg,5,5,Destroyed or under construction,1,2,824,560,959,655,136,96,0.010040147569444444,0.6988182042310602,0.8429381762071161,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0725_005,2,725,2_0725,B077,26.55437,-77.1032,data/raw/FRAME/2_0725.jpg,data/raw/MASK/2_0725_B0XX_1_Level4.jpg,data/raw/JSON/2_0725.json,2_0725_B0XX_1_Level4.jpg,4,4,Destruction,1,2,864,352,1031,415,168,64,0.009164496527777777,0.7429026129232773,0.5318633738521851,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0728_000,2,728,2_0728,B070,26.55496,-77.10313,data/raw/FRAME/2_0728.jpg,data/raw/MASK/2_0728_B0XX_0_Level0.jpg,data/raw/JSON/2_0728.json,2_0728_B0XX_0_Level0.jpg,0,0,No or very minor damage,1,2,208,368,423,439,216,72,0.011666666666666667,0.2443948654901414,0.5624733899636243,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0728_001,2,728,2_0728,B077,26.55437,-77.1032,data/raw/FRAME/2_0728.jpg,data/raw/MASK/2_0728_B0XX_0_Level4.jpg,data/raw/JSON/2_0728.json,2_0728_B0XX_0_Level4.jpg,4,4,Destruction,1,2,864,368,1039,439,176,72,0.009800347222222222,0.7427374543290522,0.5656579076862513,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0731_000,2,731,2_0731,B070,26.55496,-77.10313,data/raw/FRAME/2_0731.jpg,data/raw/MASK/2_0731_B0XX_0_Level0.jpg,data/raw/JSON/2_0731.json,2_0731_B0XX_0_Level0.jpg,0,0,No or very minor damage,1,2,168,376,391,463,224,88,0.013977864583333333,0.22098707256249028,0.5812150675360969,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0731_001,2,731,2_0731,B074,26.55459,-77.10354,data/raw/FRAME/2_0731.jpg,data/raw/MASK/2_0731_B0XX_0_Level3.jpg,data/raw/JSON/2_0731.json,2_0731_B0XX_0_Level3.jpg,3,3,Severe damage,1,2,752,448,871,535,120,88,0.008846571180555556,0.6320607636759475,0.6792530356923832,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0731_002,2,731,2_0731,B077,26.55437,-77.1032,data/raw/FRAME/2_0731.jpg,data/raw/MASK/2_0731_B0XX_0_Level4.jpg,data/raw/JSON/2_0731.json,2_0731_B0XX_0_Level4.jpg,4,4,Destruction,1,2,840,384,1023,455,184,72,0.009664713541666667,0.7317131188952509,0.5757526851539987,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0731_003,2,731,2_0731,B075,26.55469,-77.10397,data/raw/FRAME/2_0731.jpg,data/raw/MASK/2_0731_B0XX_0_Level5.jpg,data/raw/JSON/2_0731.json,2_0731_B0XX_0_Level5.jpg,5,5,Destroyed or under construction,1,2,816,624,967,719,152,96,0.012903645833333333,0.6962753978514968,0.938608354823037,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0734_000,2,734,2_0734,B070,26.55496,-77.10313,data/raw/FRAME/2_0734.jpg,data/raw/MASK/2_0734_B0XX_0_Level0.jpg,data/raw/JSON/2_0734.json,2_0734_B0XX_0_Level0.jpg,0,0,No or very minor damage,1,2,112,384,343,455,232,72,0.012759331597222222,0.17836650384811634,0.584273983993348,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0734_001,2,734,2_0734,B076,26.55482,-77.10275,data/raw/FRAME/2_0734.jpg,data/raw/MASK/2_0734_B0XX_0_Level2.jpg,data/raw/JSON/2_0734.json,2_0734_B0XX_0_Level2.jpg,2,2,Moderate damage,1,2,272,336,470,399,199,64,0.008908420138888888,0.2917540537454324,0.5085131614562187,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0734_002,2,734,2_0734,B074,26.55459,-77.10354,data/raw/FRAME/2_0734.jpg,data/raw/MASK/2_0734_B0XX_0_Level3.jpg,data/raw/JSON/2_0734.json,2_0734_B0XX_0_Level3.jpg,3,3,Severe damage,1,2,704,464,831,543,128,80,0.00864040798611111,0.6009202718824563,0.6943854912302734,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0734_003,2,734,2_0734,B078,26.55503,-77.1026,data/raw/FRAME/2_0734.jpg,data/raw/MASK/2_0734_B0XX_0_Level4.jpg,data/raw/JSON/2_0734.json,2_0734_B0XX_0_Level4.jpg,4,4,Destruction,1,2,96,304,359,383,264,80,0.013557942708333333,0.17397896658663464,0.47413532079498466,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0734_004,2,734,2_0734,B077,26.55437,-77.1032,data/raw/FRAME/2_0734.jpg,data/raw/MASK/2_0734_B0XX_1_Level5.jpg,data/raw/JSON/2_0734.json,2_0734_B0XX_1_Level5.jpg,5,5,Destroyed or under construction,1,2,808,384,983,455,176,72,0.01067165798611111,0.702611051093035,0.5791324916680788,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0734_005,2,734,2_0734,B075,26.55469,-77.10397,data/raw/FRAME/2_0734.jpg,data/raw/MASK/2_0734_B0XX_2_Level5.jpg,data/raw/JSON/2_0734.json,2_0734_B0XX_2_Level5.jpg,5,5,Destroyed or under construction,1,2,776,648,927,719,152,72,0.009925130208333334,0.6661269576090522,0.955307903016168,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0737_000,2,737,2_0737,B070,26.55496,-77.10313,data/raw/FRAME/2_0737.jpg,data/raw/MASK/2_0737_B0XX_0_Level0.jpg,data/raw/JSON/2_0737.json,2_0737_B0XX_0_Level0.jpg,0,0,No or very minor damage,1,2,168,384,399,455,232,72,0.013815104166666667,0.22263244187873074,0.5836655016232066,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0737_001,2,737,2_0737,B076,26.55482,-77.10275,data/raw/FRAME/2_0737.jpg,data/raw/MASK/2_0737_B0XX_0_Level2.jpg,data/raw/JSON/2_0737.json,2_0737_B0XX_0_Level2.jpg,2,2,Moderate damage,1,2,336,336,519,391,184,56,0.008452690972222222,0.33535893372913994,0.5087152332049636,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
2_0737_002,2,737,2_0737,B074,26.55459,-77.10354,data/raw/FRAME/2_0737.jpg,data/raw/MASK/2_0737_B0XX_0_Level3.jpg,data/raw/JSON/2_0737.json,2_0737_B0XX_0_Level3.jpg,3,3,Severe damage,1,2,768,472,903,551,136,80,0.009490017361111111,0.6548207752115253,0.7060743641537719,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/D8wvAgKNK5Q
